Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	TL
0	-20851.2	-20830.1	-21.0996	0.422231	0.206601	0.0851419	0.0168942	0.253934	0.095238	0.0169331	0.0374806	0.00218134	0.195923	0.107509	0.507816	0.0189515	0.0279557	0.0125237	0.0350008	0.0643246	0.0502569	0.0849282	0.125822	0.0700026	0.0138763	0.0426632	0.00162801	0.0749556	0.0502445	0.040906	0.0553994	0.1374	0.211787	0.13456	0.170694	0.0333262	0.0907505	0.180938	0.158045	0.0363508	0.0409449	0.0169505	0.0449447	0.265261	0.0400006	0.0259083	0.00150103	0.434468	0.0679731	0.113686	0.0983584	0.239931	0.045584	0.0200478	0.198158	0.754258	3.02754	0.224515	0.0883162	0.632417	0.0547521	3.88445
10	-14925.2	-14903.6	-21.6787	0.205737	0.127711	0.209695	0.0369586	0.1005	0.22698	0.0761507	0.175991	0.00695462	0.117595	0.0473782	0.344316	0.0757208	0.0584816	0.0808742	0.0539571	0.0816695	0.145889	0.150094	0.189333	0.220238	0.0673782	0.0952048	0.00763534	0.0260202	0.0138263	0.026854	0.0163905	0.0751092	0.0871569	0.0982926	0.0693449	0.0815763	0.169692	0.0949874	0.0119607	0.0402374	0.0340162	0.043376	0.190431	0.144684	0.0097178	0.00638196	0.00668335	0.0674081	0.190072	0.116391	0.042847	0.563425	0.0198574	0.000643964	0.0371491	0.398463	3.56374	0.348805	0.305137	0.16085	0.185209	3.94345
20	-14536	-14511.2	-24.8132	0.239768	0.0845626	0.20955	0.133668	0.119924	0.156569	0.1946	0.241731	0.0255485	0.0834704	0.0915062	0.1614	0.150306	0.104004	0.0787494	0.0949847	0.112347	0.18315	0.19722	0.124962	0.250676	0.0609931	0.129698	0.0253412	0.0345252	0.00812542	0.00794647	0.016895	0.0184509	0.0669389	0.103303	0.0266394	0.123637	0.230847	0.11138	0.00349975	0.0563796	0.0549816	0.0247053	0.0891066	0.238998	0.00760277	0.00605546	0.0117531	0.0681182	0.192074	0.107083	0.0432984	0.56936	0.0200666	0.00166871	0.0594067	0.479406	3.45952	0.370488	0.324106	0.108684	0.196722	4.25673
30	-14089.7	-14050.1	-39.6424	0.331496	0.111859	0.330007	0.195252	0.155159	0.365033	0.396402	0.16803	0.0719349	0.119003	0.138251	0.120739	0.244574	0.139568	0.17271	0.127399	0.0912439	0.269694	0.210686	0.189	0.212078	0.111225	0.283465	0.294016	0.0152083	0.00571045	0.0263839	0.0175942	0.00681428	0.0493386	0.0546542	0.00699034	0.195796	0.343283	0.0928366	0.00528978	0.0283783	0.0552624	0.0236054	0.118474	0.129055	0.0189579	0.0235808	0.00464105	0.0681182	0.192074	0.107083	0.0432984	0.56936	0.0200666	0.00819463	0.129115	0.645095	3.21759	0.370488	0.324106	0.108684	0.196722	5.73918
40	-13883.5	-13825.9	-57.5555	0.324731	0.16725	0.627604	0.251744	0.188104	0.264604	0.237911	0.259924	0.201046	0.150745	0.207699	0.183099	0.269646	0.178235	0.239545	0.166463	0.12573	0.368558	0.295813	0.221884	0.17898	0.141773	0.445479	0.318681	0.020306	0.00796826	0.112401	0.017832	0.0178193	0.0997361	0.0604384	0.00487627	0.432175	0.27873	0.0688349	0.0125333	0.105376	0.0707488	0.0325471	0.0660863	0.323893	0.0177787	0.0714429	0.0184897	0.0610932	0.172266	0.0480953	0.0388331	0.661716	0.0179971	0.00751449	0.123821	0.635091	3.23357	0.351301	0.333985	0.111997	0.202718	7.53053
50	-13820.5	-13760.6	-59.8671	0.309831	0.174515	0.683528	0.302106	0.146377	0.188477	0.252545	0.234465	0.236658	0.155167	0.317031	0.182669	0.310688	0.207451	0.245379	0.183986	0.132201	0.434574	0.281094	0.184869	0.190255	0.13539	0.501926	0.286677	0.0591576	0.0258394	0.0769183	0.0272117	0.0231468	0.0518993	0.0564019	0.0168878	0.369915	0.249382	0.0516668	0.0327538	0.0369078	0.107324	0.114116	0.0169854	0.291738	0.0139601	0.0890165	0.0825152	0.0610851	0.172243	0.0482223	0.0388279	0.661627	0.0179947	0.00612659	0.112161	0.611949	3.26976	0.351301	0.333985	0.111997	0.202718	7.76177
60	-13800.6	-13739.1	-61.4828	0.307328	0.120808	0.683528	0.33039	0.156104	0.219134	0.224352	0.257695	0.260407	0.135711	0.261782	0.302552	0.417036	0.307538	0.256144	0.199041	0.0851329	0.378758	0.28893	0.255955	0.205606	0.134778	0.419189	0.279621	0.0261449	0.0376737	0.0415714	0.0257067	0.0314958	0.0443528	0.0622091	0.0237714	0.33545	0.282122	0.0993441	0.0126088	0.032111	0.0620802	0.17717	0.0474053	0.223655	0.00442808	0.117292	0.0565618	0.0549083	0.165719	0.0433461	0.0349017	0.68495	0.0161751	0.00590859	0.110207	0.607907	3.27598	0.351301	0.333985	0.111997	0.202718	7.92335
70	-13709.3	-13640.8	-68.4696	0.303581	0.158014	0.668682	0.341608	0.150568	0.196961	0.338857	0.319993	0.18848	0.164962	0.31336	0.17955	0.474973	0.267631	0.236197	0.190179	0.110046	0.505109	0.389215	0.26466	0.513941	0.0714573	0.409608	0.40599	0.034657	0.076891	0.0640421	0.0278689	0.0505267	0.0912756	0.0485706	0.0891457	0.34558	0.275984	0.0794109	0.00787704	0.0467629	0.0329137	0.169121	0.0389498	0.0945113	0.00625231	0.0290403	0.152625	0.0489254	0.147662	0.0386231	0.0310988	0.719278	0.0144127	0.00559031	0.107284	0.601768	3.28536	0.387825	0.31518	0.105691	0.191304	8.62205
80	-13673.1	-13602.4	-70.725	0.270271	0.173967	0.751958	0.341608	0.160443	0.219852	0.38295	0.293152	0.208011	0.177228	0.284727	0.237259	0.394706	0.22527	0.222279	0.180992	0.137784	0.466805	0.479401	0.280887	0.313565	0.149689	0.410451	0.472143	0.0585235	0.0618316	0.0302566	0.0225956	0.0393731	0.118407	0.0345025	0.153516	0.340559	0.281312	0.0447822	0.00291579	0.0205628	0.0312426	0.217058	0.0262774	0.115745	0.00695539	0.0208883	0.255328	0.0435617	0.131474	0.0343888	0.0276894	0.750054	0.0128326	0.00319401	0.0816714	0.542331	3.3728	0.395965	0.310989	0.104285	0.188761	8.84776
90	-13611	-13540.6	-70.3355	0.259838	0.223154	0.624962	0.3397	0.21758	0.216603	0.36372	0.293515	0.213641	0.16377	0.230019	0.205947	0.452567	0.264822	0.225564	0.189348	0.121881	0.617886	0.520606	0.292948	0.288025	0.179422	0.209424	0.437202	0.0398348	0.0823176	0.0376184	0.0172037	0.075407	0.102899	0.0123241	0.209012	0.243964	0.28367	0.0323915	0.00294025	0.0747944	0.0143344	0.211295	0.0248896	0.0361683	0.0296197	0.00323734	0.382632	0.0445417	0.131252	0.0343308	0.0276427	0.749422	0.0128109	0.0026023	0.0738809	0.521778	3.40174	0.395965	0.310989	0.104285	0.188761	8.80886
